非洲	Africa
2008年欧洲足球冠军赛资格赛C组	UEFA Euro 2008 qualifying Group C
鲁国	Lu (state)
塞蓝南无施对	Salaam Namaste
捧景配启 (拳手)	Pone Kingpetch
神户机场	Kobe Airport
巴黎大区高速铁路A线	RER A
泰国人妖	Kathoey
丢勒个犀牛	Dürer's Rhinoceros
泰国北部	Northern Thailand
凯山丰威汉市	Savannakhet
高分子化学	Polymer chemistry
苏州码子	Suzhou numerals
文子	Wenzi
克里米亚共和国	Autonomous Republic of Crimea
计程车2	Taxi 2
计程车4	Taxi 4
医疗游客	Medical tourism
哈米嘞吞 (维克多利亚)	Hamilton, Victoria
ISO/IEC 646	ISO/IEC 646
捷星航空	Jetstar Airways
暖武里市	Nonthaburi (city)
素叻国际机场	Surat Thani Airport
亭曼岛	Tioman Island
岘港国际机场	Da Nang International Airport
百越	Baiyue
共同語	Koiné language
西塘镇	Xitang
Jászszentlászló	Jászszentlászló
大城银行 (泰国)	Bank of Ayudhya
舟山跨海大桥	G9211 Ningbo–Zhoushan Expressway
崇明县	Chongming County
泰国外交部	Ministry of Foreign Affairs (Thailand)
国王岛	King Island (Tasmania)
宋卡市	Songkhla
巴卡西半岛	Bakassi
挽甲必区	Bang Kapi District
盘谷银行	Bangkok Bank
马来西亚国家银行	Bank Negara Malaysia
爱尔兰银行	Bank of Ireland
赞比亚国家银行	Bank of Zambia
泰国国家银行	Bank of Thailand
孛脱马恩斯湾 (澳州)	Batemans Bay
应召女郎	Call girl
北塘区	Beitang District
班嘞格雷夫 (墨尔本)	Belgrave, Victoria
赤壁(2008年电影)	Red Cliff (film)
黑人	Black people
五公祠	Temple of the Five Lords
普腾汽车	Proton (automobile)
生-丰	Saint-Fons
码头	Wharf
购物	Shopping
省会	List of current and former capitals of subdivisions of China
苏州言话	Suzhou dialect
热干面	Hot dry noodles
金磚四國	BRIC
富通银行	Fortis (finance)
秦淮河	Qinhuai River
越王勾践剑	Sword of Goujian
远古侵略	Primeval
白云山 (广州)	Baiyun Mountain (Guangzhou)
国防科学技术工业委员会	Commission for Science, Technology and Industry for National Defense
宰予	Zai Yu
韶山市	Shaoshan
Schweppes	Schweppes
傣族	Dai people
东突厥斯坦	East Turkestan
香港邮政总局	General Post Office, Hong Kong
上海中学	Shanghai High School
坚尼地道	Kennedy Road, Hong Kong
欧冶子	Ou Yezi
內排国际机场	Noi Bai International Airport
普吉市	Phuket (city)
F-15雷暴式战斗机	McDonnell Douglas F-15E Strike Eagle
抗病毒药	Antiviral drug
國際語音學學會	International Phonetic Association
维基百科孵化器	Wikimedia Incubator
火锅	Hot pot
银牌	Silver medal
干将莫邪	Gan Jiang and Mo Ye
阿嘞白拿湖	Lake Albano
午马	Wu Ma
冠军	Champion
印度行政区人口列表	List of states and union territories of India by population
性工作者	Sex worker
越捷航空	VietJet Air
巴乃到乃	Panettone
拉玛九世	Bhumibol Adulyadej
外国口音综合症	Foreign accent syndrome
卡嘞吞澳式足球俱乐部	Carlton Football Club
流浪者 (印度电影)	Awara (1951 film)
嫦娥工程	Chinese Lunar Exploration Program
日落大道	Sunset Boulevard
科索沃宣布独立事件（2008年）	2008 Kosovo declaration of independence
东南亚国家杯足球比赛	AFF Championship
公主	Princess
薄扶林道	Pok Fu Lam Road
漆咸道	Chatham Road
年宵	Lunar New Year Fair
毕打街	Pedder Street
摩士公园	Morse Park
大坑道	Tai Hang Road
四面佛	Phra Phrom
最爱女人购物狂	The Shopaholics
滨湖区	Binhu District
苏丹航空公司	Sudan Airways
南翔镇	Nanxiang
石头城	Stone City
苏梅国际机场	Samui Airport
那空沙旺府教区	Roman Catholic Diocese of Nakhon Sawan
阴蒂	Clitoris
三清山	Mount Sanqing
铜牌	Bronze medal
胡志明纪念堂	Ho Chi Minh Mausoleum
喃字	Chữ nôm
性奴隶	Sexual slavery
天主教上海教区	Roman Catholic Diocese of Shanghai
坤敬市	Khon Kaen
粥	Congee
孛拉尼城堡	Blarney Castle
1993年印度孟买炸弹大爆炸	1993 Bombay bombings
巴亭郡	Ba Đình District
2006年印度孟买火车大爆炸	2006 Mumbai train bombings
钱元瓘	Qian Yuanguan
孛拉先拿湖	Lake Bracciano
统万城	Tongwancheng
金瓯机场	Cà Mau Airport
十国春秋	Spring and Autumn Annals of the Ten Kingdoms
Debian自由软件指导方针	Debian Free Software Guidelines
文艺春秋 (出版社)	Bungeishunjū
叶麂	Leaf muntjac
外蒙古	Outer Mongolia
天目山	Tianmu Mountain
挥发性有机化合物	Volatile organic compound
2009年以色列国会大选	Israeli legislative election, 2009
动力大厦 (迪拜)	Dynamic Tower
吴国	Wu (state)
合艾国际机场	Hat Yai International Airport
南美洲国家列表	List of sovereign states and dependent territories in South America
苏州地铁	Suzhou Rail Transit
帮助:目录	Help:Contents
Wikipedia:Tutorial	Wikipedia:Tutorial
龙虎山	Mount Longhu
泰-老友谊大桥一号桥	Thai–Lao Friendship Bridge
澳洲电信大球场	Docklands Stadium
澎湖列岛	Penghu
中国画	Chinese painting
申報	Shen Bao
盖代拉	Gedera
龙游县	Longyou County
澳大利亚国家气象局	Bureau of Meteorology
支气管扩张剂	Bronchodilator
泰国摩天大楼列表	List of tallest buildings in Thailand
京津城际铁路	Beijing–Tianjin Intercity Railway
琼语	Hainanese
哥打丁宜	Kota Tinggi
莱 (泰国)	Rai (unit)
周曙光	Zhou Shuguang
弗林德斯岛 (塔斯曼尼亚)	Flinders Island
伐拉古嘞 (维克多利亚)	Warragul
吴中区	Wuzhong District
印度储备银行	Reserve Bank of India
2007年友谊快线大爆炸	2007 Samjhauta Express bombings
泰国王家军队	Royal Thai Armed Forces
河姆渡文化	Hemudu culture
曼谷大桥	Krungthep Bridge
皇家铸币局	Royal Mint
阿根廷，勿要为奴哭泣	Don't Cry for Me Argentina
福布斯	Forbes
马拉浦南	Malappuram
塔斯马尼亚州立大学	University of Tasmania
人妖打排球	The Iron Ladies
泰京银行 (泰国)	Krung Thai Bank
星野亚希	Aki Hoshino
解放日	Liberation Day
国王湖 (维克多利亚)	Kinglake, Victoria
清莱国际机场	Chiang Rai International Airport
上海迪斯尼	Shanghai Disney Resort
陆上风帆	Land sailing
Joe Connor	Joe Connor (baseball)
德天瀑布	Ban Gioc–Detian Falls
陈情中	Chai Chidchob
石龙军路	Charoen Krung Road
翁同龢	Weng Tonghe
寿臣山	Shouson Hill
街道办事处	Subdistricts of the People's Republic of China
相城区	Xiangcheng District, Suzhou
破坏之王 (电影)	Love on Delivery
钱乃荣	Qian Nairong
港岛线	Island Line (MTR)
猜也奔	Chaiyaphum
宁波地铁	Ningbo Rail Transit
草原	Grassland
金球奖	Golden Globe Award
Wikipedia:WikiProject Spoken Wikipedia	Wikipedia:WikiProject Spoken Wikipedia
比拉伊	Piraí
宜兴市	Yixing
维克多港	Victor Harbor, South Australia
常熟	Changshu
希嘞士维嘞 (维克多利亚)	Healesville, Victoria
江阴	Jiangyin
卢湾区	Luwan District
1939年澳大利亚个黑色星期五大火	Black Friday (1939)
1983年澳大利亚个圣灰星期三大火	Ash Wednesday bushfires
乍都节区	Chatuchak District
佩蒂翁维尔学校倒塌事故	2008 Pétionville school collapse
崇启大桥	Chongming–Qidong Yangtze River Bridge
常州言话	Changzhou dialect
Gaysorn Plaza	Gaysorn
琼山	Qiongshan District
天长	Tianchang
如皋市	Rugao
江山市	Jiangshan
浏阳市	Liuyang
海曙区	Haishu District
同里镇	Tongli
新昌	Xinchang County
吴兴区	Wuxing District
新都区	Xindu District
阿拉善右旗	Alxa Right Banner
蛟	Mizuchi
年夜饭	Reunion dinner
仓颉码	Cangjie input method
麻鷹队 (澳式足球)	Hawthorn Football Club
香港航空	Hong Kong Airlines
钱俶	Qian Chu
龙虾	Lobster
豪格	Hooge (prince)
子贡	Duanmu Ci
奇摩国际学校	The Kilmore International School
苏州新区	Suzhou New District
龚自珍	Gong Zizhen
澳大利亚小姐	Miss Australia
橋玄	Qiao Xuan
中毒债务	High-yield debt
苏州地铁2号线	Line 2, Suzhou Rail Transit
常山县	Changshan County
大报恩寺（南京）	Porcelain Tower of Nanjing
南京中国近代史遗址博物馆	Presidential Palace (Nanjing)
宋国	Song (state)
清迈国际机场	Chiang Mai International Airport
泰鸟航空公司	Nok Air
O'Reilly Media	O'Reilly Media
后羿	Houyi
颂圣歌	Sansoen Phra Barami
泰国民族党	Thai Nation Party
2008年欧洲足球冠军赛资格赛A组	UEFA Euro 2008 qualifying Group A
2008年欧洲足球冠军赛资格赛E组	UEFA Euro 2008 qualifying Group E
龙井茶	Longjing tea
泰国南部	Southern Thailand
灵隐寺	Lingyin Temple
清迈大学	Chiang Mai University
越南南方共和国	Provisional Revolutionary Government of the Republic of South Vietnam
中国国家博物馆	National Museum of China
东林党	Donglin movement
钱镠	Qian Liu
百万富豪	Millionaire
崇安区	Chong'an District
崇川区	Chongchuan District
Club Méd	Club Med
拙政园	Humble Administrator's Garden
入唐求法巡礼行记	Ennin's Diary: The Record of a Pilgrimage to China in Search of the Law
河西省	Hà Tây Province
2008年欧洲足球冠军赛资格赛B组	UEFA Euro 2008 qualifying Group B
AV女优	AV idol
手写体	Cursive
宋慧教	Song Hye-kyo
人民民主联盟 (泰国)	People's Alliance for Democracy
武汉大学	Wuhan University
开饭喇 (杂志)	OpenRice
希淡山	Bukit Kayu Hitam
熊田曜子	Yoko Kumada
圣地尼尔中学	Sentinel Secondary School
黃大仙祠 (香港)	Wong Tai Sin Temple (Hong Kong)
韓國 (消歧義)	Korea (disambiguation)
库克船长个小房子	Cooks' Cottage
گ	Gaf
迪拜大商场	The Dubai Mall
婚礼歌手	The Wedding Singer
文蛤	Meretrix lusoria
异食癖	Pica (disorder)
本田爵士 (汽车)	Honda Fit
盛宣怀	Sheng Xuanhuai
越国	Yue (state)
桓玄	Huan Xuan
Cowra (新南威尔士)	Cowra
1887年个黄河大水灾	1887 Yellow River flood
为泰党 (泰国)	Pheu Thai Party
香港人	Hong Kong people
吕良伟	Ray Lui
巩金瓯	Cup of Solid Gold
澳大利亚邮政局	Australia Post
马来西亚国家动物园	National Zoo of Malaysia
大中华地区	Greater China
科廷科技大学	Curtin University
中华人民共和国国庆节	National Day of the People's Republic of China
天台山 (浙江)	Tiantai Mountain
子思	Zisi
2008年欧洲足球冠军赛资格赛G组	UEFA Euro 2008 qualifying Group G
2008年欧洲足球冠军赛资格赛F组	UEFA Euro 2008 qualifying Group F
2008年欧洲足球冠军赛资格赛D组	UEFA Euro 2008 qualifying Group D
孛相	Play (activity)
佛统大塔寺	Phra Pathommachedi
1931年个江淮大水	1931 China floods
陕西历史博物馆	Shaanxi History Museum
还剑湖	Hoàn Kiếm Lake
愛科蘭舞	Futari wa Pretty Cure
泾县	Jing County, Anhui
惠山区	Huishan District
西施	Xi Shi
岱山县	Daishan County
当涂县	Dangtu County
侬	You
蒙古	Mongolia (disambiguation)
法国人口	Demographics of France
言話	Speech (disambiguation)
梅林	Merlin (TV series)
泰国民主党	Democrat Party (Thailand)
西湖 (河内)	West Lake (Hanoi)
周海媚	Kathy Chow
普拉部地伐 (演员)	Prabhu Deva
粤文维基百科	Cantonese Wikipedia
白露	Bailu
东亚运动会	East Asian Games
法师旅馆 (日本)	Hōshi Ryokan
吴越国	Wuyue
爱田由	Yua Aida
越剧	Yue opera (Zhejiang)
荃湾线	Tsuen Wan Line
长江三角洲	Yangtze River Delta
伊	He
杭州萧山国际机场	Hangzhou Xiaoshan International Airport
繁昌县	Fanchang County
射雕英雄传	The Legend of the Condor Heroes
Ams tram gram	Eeny, meeny, miny, moe
全椒县	Quanjiao County
郎溪	Langxi County
广德	Guangde County
南明	Southern Ming
无为县	Wuwei County
饭岛爱	Ai Iijima
良渚文化	Liangzhu culture
湘乡市	Xiangxiang
泰国个佛教	Buddhism in Thailand
泰国国立法政大学	Thammasat University
九龙半岛	Kowloon Peninsula
定海区	Dinghai District
廊曼区	Don Mueang District
机场	Airport
世界大桥长度排名	List of longest bridges in the world
男妓	Male prostitution
南汇区	Nanhui District
千字文	Thousand Character Classic
僚	King Liao of Wu
勾践	King Goujian of Yue
伍子胥	Wu Zixu
夫差	King Fuchai of Wu
新西兰护照	New Zealand passport
澳大利亚护照	Australian passport
街妓	Street prostitution
朱温	Zhu Wen
牌九	Pai gow
轻率女子 (电影)	Easy Virtue (2008 film)
阖闾	King Helü of Wu
土星运载火箭	Saturn (rocket family)
核放射事故	List of civilian nuclear accidents
宝莱坞演员表	List of Indian film actors
墨尔本杯	Melbourne Cup
果敢	Kokang
办酒窠	House (game)
泰叻报	Thai Rath
京滨急行电铁	Keikyu
泰国人民反独裁民主联盟	United Front for Democracy Against Dictatorship
寶貝計劃	Rob-B-Hood
乔石	Qiao Shi
井冈山	Jinggang Mountains
汉服	Hanfu
南潯區	Nanxun District
南湖区	Nanhu District
嵊泗縣	Shengsi County
衢江区	Qujiang District, Quzhou
衡山县	Hengshan County, Hunan
泰国大富豪一览表	List of Thais by net worth
中山陵	Sun Yat-sen Mausoleum
Nowra (新南威尔士)	Nowra, New South Wales
我个父亲甘地	Gandhi, My Father
平江区	Pingjiang District
澳大利亚偶像唱歌比赛	Australian Idol
金阊区	Jinchang District
上海大学	Shanghai University
通州市	Tongzhou District, Nantong
彭世洛机场	Phitsanulok Airport
港闸区	Gangzha District
素坤逸路21巷 (曼谷)	Soi Cowboy
巴黎大区高速铁路B线	RER B
罗皇节	Losar
都市浮生录	Life in a... Metro
富劳里友半岛	Fleurieu Peninsula
马来亚银行	Maybank
江南	Jiangnan
开县	Kai County
扬中市	Yangzhong
锡山区	Xishan District, Wuxi
乌镇	Wuzhen
松岭区	Songling District
开化县	Kaihua County
吴江区	Wujiang District, Suzhou
西密朗群岛	Similan Islands
海安县	Hai'an County
玉环县	Yuhuan County
乌达抛飞机场 (泰国)	U-Tapao International Airport
柯城区	Kecheng District
路桥	Luqiao District
南长区	Nanchang District
陈育嬬	Edison Chen photo scandal
钟嘉欣	Linda Chung
宁乡县	Ningxiang County
范蠡	Fan Li
湘潭县	Xiangtan County
凡合乃从	Vernaison
洛坤机场	Nakhon Si Thammarat Airport
索菲 艾婷吞	Sophie Edington
荣毅仁	Rong Yiren
法朗 (泰语)	Farang
Simon Crean	Simon Crean
空堤区 (曼谷)	Khlong Toei District
分类:德国	Category:Germany
分类:意大利	Category:Italy
分类:美国	Category:United States
分类:俄罗斯	Category:Russia
分类:英国	Category:United Kingdom
分类:西班牙	Category:Spain
分类:中国	Category:China
分类:日本	Category:Japan
分类:澳大利亚	Category:Australia
分类:墨西哥	Category:Mexico
分类:印度	Category:India
分类:阿根廷	Category:Argentina
毛宁吞半岛	Mornington Peninsula
门牌号码	House numbering
泰国财政部	Ministry of Finance (Thailand)
火•1996 (电影)	Fire (1996 film)
富国国际机场	Phu Quoc International Airport
巴黎大区高速铁路D线	RER D
吉碑国际机场	Cat Bi International Airport
水灯节 (东南亚)	Loi Krathong
密封剂	Sealant
武里喃机场	Buriram Airport
坤敬国际机场	Khon Kaen Airport
苏勒当阿孛杜勒机场	Sultan Abdul Aziz Shah Airport
湄宏顺机场	Mae Hong Son Airport
呵叻国际机场	Nakhon Ratchasima Airport
楠府机场	Nan Nakhon Airport
素可泰机场	Sukhothai Airport
鸟汶机场	Ubon Ratchathani Airport
چ	Che (Persian letter)
毛东岛	Moreton Island
黄塔寺	Wat Chedi Luang
分类:印度尼西亚	Category:Indonesia
分类:乃特朗特	Category:Netherlands
分类:新加坡	Category:Singapore
分类:韩国	Category:South Korea
分类:泰国	Category:Thailand
分类:越南	Category:Vietnam
分类:哺乳动物	Category:Mammals
分类:植物	Category:Plants
分类:物理	Category:Physics
分类:生物学	Category:Biology
分类:化学	Category:Chemistry
分类:历史	Category:History
分类:地理	Category:Geography
分类:社会	Category:Society
分类:宗教	Category:Religion
分类:体育运动	Category:Sports
分类:科学	Category:Science
分类:电影	Category:Film
分类:建筑物	Category:Buildings and structures
澳洲人报	The Australian
泰国银行	List of banks in Thailand
Princes Highway	Princes Highway
拉脱卜大学	La Trobe University
Murrindindi 郡	Shire of Murrindindi
维曼默宫	Vimanmek Mansion
中国宗教	Religion in China
寄畅园	Jichang Garden
乡	Townships of the People's Republic of China
西芳寺	Saihō-ji (Kyoto)
素岳寺	Wat Phra That Doi Suthep
帕克斯郡	Parkes Shire
姚华乐路	Yaowarat Road
玄妙观	Xuanmiao Temple
军人银行 (泰国)	TMB Bank
匹嘉声路	Phetkasem Road
先锋号潜水艇 (英国)	HMS Vanguard (S28)
眼鏡娘	Meganekko
韓國 (戰國)	Han (state)
变调	Tone sandhi
昂船洲大桥	Stonecutters Bridge
IPCC第4趟评价报告书	IPCC Fourth Assessment Report
苏州中学	Suzhou High School
苏州大学	Soochow University (Suzhou)
弹跳城堡	Inflatable castle
帕邢寺	Wat Phra Singh
华欣	Hua Hin District
国际规则足球	International rules football
澳大利亚国家档案库	National Archives of Australia
幸福航空	Joy Air
上水	Sheung Shui
哈里·尼古拉德斯	Harry Nicolaides
亚该里湖	Lake Argyle
宋卡湖	Songkhla Lake
泰国寺庙列表	List of Buddhist temples in Thailand
舟山岛	Zhoushan Island
Newsarama	Newsarama
小珊瑚岛 (泰国)	Ko Lan
涂改液	Correction fluid
英国火车事故列表	List of rail accidents in the United Kingdom
七阶魔方	V-Cube 7
一乡一制品计划	One Tambon One Product
翁美玲	Barbara Yung
樟宜	Changi
Vibhavadi Rangsit Road	Vibhavadi Rangsit Road
神舟十号	Shenzhou 10
韦伯斯特大字典	Webster's Dictionary
西雾延岛	Sibuyan Island
越南语音系	Vietnamese phonology
迈•恰嫩普拉 (泰国歌星)	Mai Charoenpura
囚犯	Prisoner
巴士底獄	Bastille
泰国足球联赛	Thai Premier League
七宝镇	Qibao
马里斯维嘞 (维克多利亚)	Marysville, Victoria
Michael Flood	Michael Flood
朗娜伐拉	Lonavla
官恩娜	Ella Koon
Mike Davis	Mike Davis (scholar)
民武里区	Min Buri District
乍都节公园	Chatuchak Park
隆汉湖 (泰国)	Nong Han Lake
泰国省府	Monthon
皇汉	Han chauvinism
美马宽子	Hiroko Mima
艾特蒙·堂戴斯	Edmond Dantès
清迈夜市	Night market
定向圖	Orienteering map
生肖	Chinese zodiac
中国人口	Demographics of China
分类:消歧义	Category:Disambiguation pages
分类:佛教	Category:Buddhism
分类:基督教	Category:Christianity
分类:伊斯兰教	Category:Islam
Nicholas Gage	Nicholas Gage
蓝星行动 (印度)	Operation Blue Star
江孜	Gyantse
萨斯系统	SAS (software)
图朗基 (维克多利亚)	Toolangi, Victoria
包恩滴 娜去隆佳诺克	Bui Simon
邪恶圣经	Wicked Bible
臺语	Taiwanese
2008年印度因帕尔炸弹爆炸	2008 Imphal bombing
华东师范大学	East China Normal University
挡弗脱个爱	Parineeta (2005 film)
岳麓书院	Yuelu Academy
泰国商业银行	Siam Commercial Bank
前童镇	Qiantong, Zhejiang
渠	Ditch
拍凤裕庭公路	Phahonyothin Road
运动员	Athlete
泰国各党派	List of political parties in Thailand
表字	Courtesy name
拍天湖 (泰国)	Phayao Lake
澳大利亚人口	Demographics of Australia
The Triffids (乐队)	The Triffids
Poise	Poise
香港站	Hong Kong Station
印度语言及方言	List of languages by number of native speakers in India
外白渡桥	Waibaidu Bridge
罗津	Rajin-guyok
江淮官话	Lower Yangtze Mandarin
曼谷枪手 1	Bangkok Dangerous (1999 film)
十月围城	Bodyguards and Assassins
吴	Wu
艾士菲 (新南威尔士州)	Ashfield, New South Wales
担	Picul
汪明荃	Liza Wang
廣韻	Guangyun
女阴	Vulva
马鲁亚湾 (澳州)	Malua Bay, New South Wales
麦乳精	Malted milk
2009年新年伊卜拉欣·亚嘞·马卡得纳清真寺拔轰炸	2009 Ibrahim al-Maqadna Mosque strike
越南国家银行	State Bank of Vietnam
Teratai Prima	MV Teratai Prima
巴亭广场	Ba Đình Square
容祖儿	Joey Yung
悉尼天鹅队 (澳式足球)	Sydney Swans
马维力卡拉	Mavelikkara
狄娜	Tina Leung
妙蛙花	Venusaur
东山飘雨西关晴	When Easterly Showers Fall on the Sunny West
国民报 (泰国)	The Nation (Thailand)
吞武里区	Thon Buri District
饭岛真理	Mari Iijima
无锡言话	Wuxi dialect
六阶魔方	V-Cube 6
麦西·芒芝	Maxi Mounds
2009年年孟加拉国步枪队哗变	Bangladesh Rifles revolt
Bochotnica	Bochotnica
东盟宪章	ASEAN Charter
砂岩大学	Sandstone universities
伐朗 (维克多利亚)	Wallan, Victoria
唐宁街11号	11 Downing Street
堤岸 (越南)	Cholon, Ho Chi Minh City
泰国华人	Thai Chinese
風雲：雄霸天下 (1998年電影)	The Storm Riders
背越式	Fosbury Flop
2008年丹麦驻巴基斯坦大使馆爆炸	2008 Danish embassy bombing in Islamabad
紫砂壶	Yixing clay
隆宾尼拳场	Lumpinee Boxing Stadium
常州天宁寺	Tianning Temple (Changzhou)
剑桥高级英语证书	Cambridge English: Advanced (CAE)
雅拉搿连 (维克多利亚)	Yarra Glen, Victoria
2005年安曼炸弹爆炸	2005 Amman bombings
2008年头一趟印度德里炸弹爆炸	13 September 2008 Delhi bombings
谢安琪	Kay Tse
玛格达·苏邦斯基	Magda Szubanski
小小马鞍子	The Saddle Club
Replacement character	Specials (Unicode block)
梧桐河	Ng Tung River
2008年末全球汽车工业危机	Automotive industry crisis of 2008–10
正一派	Zhengyi Dao
伐朗代脫 (维克多利亚)	Warrandyte, Victoria
若塔寺	Wat Chet Yot
威廉·艾米斯	Willie Aames
抗心绞痛药	Antianginal
Comme si de rien n'était (专辑)	Comme si de rien n'était
迪斯科 (2008年电影)	Disco (film)
文白异读	Literary and colloquial readings of Chinese characters
无锡地铁	Wuxi Metro
菲里白·哈米尔吞	Filippa Hamilton
非典型性肺炎	Atypical pneumonia
斯维斯(Switzerland) 勒欧罗维竞唱歌比赛表现:年份 2008	Switzerland in the Eurovision Song Contest 2008
选美	Beauty pageant
淀山湖	Dianshan Lake
Suka	Suka (string instrument)
淑女，或是老虎 ?	The Lady, or the Tiger?
赛•恰嫩普拉 (泰国演员)	Intira Jaroenpura
唐宁街12号	12 Downing Street
卡滴二	Louis Cartier
2005年印度德里炸弹大爆炸	2005 Delhi bombings
将军澳	Tseung Kwan O
阿德来德港口队 (澳式足球)	Port Adelaide Football Club
西海岸鷹队 (澳式足球)	West Coast Eagles
止泻药	Antidiarrhoeal
柬埔寨商业银行	Cambodia Commercial Bank
春晚	CCTV New Year's Gala
1998年印尼排华大骚乱	May 1998 riots of Indonesia
奇摩镇	Kilmore, Victoria
醒来、才好对面真相。。。 （电影歌曲）	I Need to Wake Up
2009年澳大利亚个大洪水	2009 in Australia
抗分枝杆菌药	Antimycobacterial
2008年印度阿萨姆邦大爆炸	2008 Assam bombings
咸蛋	Salted duck egg
Cool (程序编制个言话)	Cool (programming language)
东涌	Tung Chung
∂	∂
布里斯本熊队 (澳式足球)	Brisbane Bears
大篷车	Caravan (1971 film)
分类:未完个文章	Category:Stubs
分类:维基百科分类	Category:Wikipedia categorization
分类:维基百科管理	Category:Wikipedia administration
分类:文化	Category:Culture
分类:大洲	Category:Continents
分类:地质学	Category:Geology
喫嘞吞 (维克多利亚)	Chiltern, Victoria
张格尔	Jahangir Khoja
小城之春	Spring in a Small Town
泰国每日新闻	Daily News (Thailand)
泰国民族舞蹈	Dance in Thailand
令伍特 (维克多利亚)	Ringwood, Victoria
Pennin Manathai Thottu	Pennin Manathai Thottu
Jumper (小说)	Jumper (novel)
马来西亚国际商业银行	CIMB
大众银行 (马来西亚)	Public Bank Berhad
高棉日报	The Cambodia Daily
方腊	Fang La
酰胺醇类抗生素	Amphenicol
濑户早妃	Saki Seto
斯文大盗 (电影)	Gentleman (film)
搿连威华利 (维克多利亚州)	Glen Waverley, Victoria
搿连乃尔 (南澳大利亚)	Glenelg, South Australia
Grenelle环境对策搭会议	Grenelle Environnement
甜芦粟	Sweet sorghum
泰国环球小姐	Miss Universe Thailand
艾啘霍 (维克多利亚)	Ivanhoe, Victoria
Wikipedia:Selected anniversaries	Wikipedia:Selected anniversaries
嘛莎 (泰国)	Marsha Vadhanapanich
Wikipedia:命名常规	Wikipedia:Article titles
剃刀	Safety razor
月光广场 (印度)	Chandni Chowk
太古城	Taikoo Shing
苏菲娅·德慈	Sophea Duch
香港湿地公园	Hong Kong Wetland Park
闽南语维基百科	Min Nan Wikipedia
海南鸡饭	Hainanese chicken rice
峇里岛九人帮	Bali Nine
卡拉姆山谷	Kalam, Swat
伍斯华斯	Woolworths (supermarket)
Behrain	Bahrain, Pakistan
猜也贲湖	Chulabhorn Dam
关楚耀	Kelvin Kwan
淮海路	Huaihai Road
Portal:地理	Portal:Geography
九品芝麻官 (电影)	Hail the Judge
薛凱琪	Fiona Sit
联合早报	Lianhe Zaobao
史可法	Shi Kefa
TAFE	Technical and further education
胡温	Hu–Wen Administration
粵汉铁路	Guangdong–Hankou Railway
三通	Three Links
春运	Chunyun
屯门公路	Tuen Mun Road
春蓬机场	Chumphon Airport
可口可乐公司	The Coca-Cola Company
吴越地区	Wu (region)
谢婷婷	Jennifer Tse
气声	Breathy voice
2008年印度艾哈迈德堡炸弹爆炸	2008 Ahmedabad blasts
Air Force Amy	Air Force Amy
2008年夏天中国地区性发大水	2008 South China floods
里昂地区公园列表	Parks in Lyon
Wikipedia:Transclusion	Wikipedia:Transclusion
Wikipedia:HotCat	Wikipedia:HotCat
穹窿山	Qionglong Mountain
菲兹洛伊花园	Fitzroy Gardens
Sandringham, Victoria	Sandringham, Victoria
太平天国	Taiping Heavenly Kingdom
坚尼地城	Kennedy Town
塞杜沙里夫机场	Saidu Sharif Airport
Nathan Wilmot	Nathan Wilmot
Malcolm Page	Malcolm Page (sailor)
2008年印度朋伽劳尔炸弹爆炸	2008 Bangalore serial blasts
黄僧传奇1 (电影)	The Holy Man
2008年印度古吉拉特邦炸弹爆炸	29 September 2008 western India bombings
1998年印度Coimbatore恐怖大爆炸	1998 Coimbatore bombings
阿南莎浦拉湖寺	Ananthapura Lake Temple
Elise Rechichi	Elise Rechichi
Tessa Parkinson	Tessa Parkinson
瓦拉纳西军营火车站	Varanasi Junction railway station
东南大学	Southeast University
龙纳度 费拉拉	Leonardos Philaras
海上花列传	The Sing-song Girls of Shanghai
Alice Burdeu	Alice Burdeu
计算数学	Computational mathematics
纳瑞曼旅馆	Nariman House
分类:维基百科机器人	Category:All Wikipedia bots
大陈	Dachen Islands
崇海大桥	Chonghai Bridge
周美欣	Lori Chow
五菱汽车	Wuling Motors
吴王夫差矛	Spear of Fuchai
大阪	Osaka (disambiguation)
评弹	Pingtan (art form)
Cooliris	Cooliris
Portal:艺术	Portal:Arts
分类:美国人	Category:American people
分类:演员	Category:Actors
分类:英国人	Category:British people
分类:法国人	Category:French people
模板:Tl	Template:Tl
模板:Userbox	Template:Userbox
南京理工大学	Nanjing University of Science and Technology
台州方言	Taizhou dialect
模板:Wikipedialang	Template:Wikipedia languages
模板:Itn	Template:In the news
Wikipedia:问题	Wikipedia:Help desk
分类:自由软件	Category:Free software
分类:国家	Category:Countries
Wikipedia:Changing username	Wikipedia:Changing username
Wikipedia:管理员	Wikipedia:Administrators
模板:Sport-stub	Template:Sport-stub
分类:人物	Category:People
分类:职业	Category:Occupations
分类:各行各业个人	Category:People by occupation
Wikipedia:机器人	Wikipedia:Bots
分类:货币	Category:Money
分类:工程學	Category:Engineering
Wikipedia:100个核心页面	Wikipedia:Vital articles/Level/2
Wikipedia:AutoWikiBrowser	Wikipedia:AutoWikiBrowser
分类:医学	Category:Medicine
分类:政治	Category:Politics
分类:教育	Category:Education
分类:光学	Category:Optics
分类:艺术	Category:Arts
马来西亚伊斯兰银行	Bank Islam Malaysia
通菜街	Tung Choi Street
埃及	Egypt
