Afrika	Africa
Xiriirka Soomaaliyeed ee Kubadda Cagta	Somali Football Federation
Naxariis iyo Nabadgelyo Korkiisa Ha Ahaato	Peace be upon him (Islam)
Sayid Maxamed Cabdulle Xassan	Mohammed Abdullah Hassan
Salmaan Alfaarisi	Salman the Persian
Maxamed Cabdulaahi Maxamed	Mohamed Abdullahi Mohamed
Sheekh Maxamed Naasiruddiin Al-Albaani	Muhammad Nasiruddin al-Albani
Salaada Magrib	Maghrib prayer
Xasan Abshir Faarax	Hassan Abshir Farah
Mareeg	Mareeg
Bayt al-Faqih	Bayt al-Faqih
Baskin-Robbins	Baskin-Robbins
Haparanda	Haparanda
Xarardheere	Harardhere
Galinsoor	Galinsoor
Baraawe	Barawa
Xisbiga Hantiwadaagga Kacaanka Soomaaliyeed	Somali Revolutionary Socialist Party
Oday	Old man
Aakhiro	Afterlife
Dhuusamareeb	Dhusamareb
Karkaar	Karkaar
Maxamed Cusman Jawaari	Mohamed Osman Jawari
Jowhar	Jowhar
Shimbiris	Mount Shimbiris
Marka	Merca
Biciid	Oryx
Eliana	Eliana Michaelichin Bezerra
Hiiraan	Hiran, Somalia
Astaannta Qaranka ee somaliland	National emblem of Somaliland
Dhulka Biritishka ee Soomaaliya	British Somaliland
Wax soo saar	Production
Nabi Isxaaq C.S.	Isaac
Soomaaliweyn	Greater Somalia
Zamenhof	Zamenhof (surname)
Xidid	Vessel
Shabeellaha Dhexe	Middle Shebelle
Cabdi Faarax Shirdoon	Abdi Farah Shirdon
Hanti maguurto	Real property
Salaada Subax	Fajr prayer
Maktabadda Dadweynaha ee Minneapolis	Minneapolis Public Library
Naaso hablood	Naasa Hablood
Jalalaqsi	Jalalaqsi
Carta	Arta, Djibouti
Liiska dalalka dad ahaan	List of countries and dependencies by population
Godol	Lactation
Jaamacada Admas	Admas University College–Hargeisa
Jaamacada Banaadir	Benadir University
Jaamacada Muqdisho	Mogadishu University
Mr. Lordi	Mr Lordi
Bari (Gobol)	Bari, Somalia
Wajeer	Wajir
Adult Film Database	Adult Film Database
Cali Mahdi Maxamed	Ali Mahdi Muhammad
Cismaan Jaamac Cali	Osman Jama Ali
Midowga Maxkamadaha Islaamiga	Islamic Courts Union
Somaliland shilling	Somaliland shilling
Taleefoonada fiilada	Landline
UNICEF	UNICEF
Behra	Beira (antelope)
Godeey	Gode
Abuu Cubeydah Caamir ibn Jaraax	Abu Ubaidah ibn al-Jarrah
Sanaag	Sanaag
Jigjiga	Jijiga
Salaada Casir	Asr prayer
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca	Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
Salaada Cishe	Isha prayer
Garoonka Diyaaradaha ee Da Nang	Da Nang International Airport
Cirbadii dhimashada	Deathstalker
Nansi Ajram	Nancy Ajram
Afti Dastuurka Soomaaliya, 1961	Somali constitutional referendum, 1961
Nashiido	Nasheed
Qaasim bin Muxamed	Qasim ibn Muhammad
Azania	Azania
Awdal	Awdal
Ayuub Daa'uud	Ayub Daud
Bankiga Somaliland	Bank of Somaliland
Baardheere	Bardera
Badhan	Badhan, Sanaag
Jasiiradaha Jubbada Hoose	Bajuni Islands
Banaadir	Banaadir
Baargaal	Bargal
Bari	Bari (disambiguation)
Baay	Bay, Somalia
Sedjibeke	Cube
Beledweyne	Beledweyne
Reer Xamar	Benadiri people
Garoowe	Garoowe
Derg	Derg
Kilometer	Kilometre
Xaawo	Eve
Soor	Cornmeal
Dhuun	Streptococcal pharyngitis
Web feed	Web feed
Salaada Duhur	Zuhr prayer
YouPorn	YouPorn
Liiska magaalooyinka adduunka dad ahaan	List of cities proper by population
Guraag	Gurage people
Hectometre	Hectometre
Gaarisa	Garissa
Siltee	Silt'e people
Eurobeat	Eurobeat
Decametre	Decametre
Sool	Sool
York University	York University
Buurta Xira	Hira
Gedo	Gedo
Saldanada geledi	Sultanate of the Geledi
Mareexaan	Marehan
Ajuuraan	Ajuran Sultanate
Gaalkacyo	Galkayo
Guddi	Committee
Togdheer	Togdheer
Goobogali	Multiple choice
Galguduud	Galguduud
Woqooyi Galbeed	Woqooyi Galbeed
Shabeellaha Hoose	Lower Shebelle
Mudug	Mudug
Jubbada Hoose	Lower Juba
Saxiixu Muslim	Sahih Muslim
Boorama	Borama
Taran	Product (mathematics)
Reoviruses	Reoviridae
Matoor	Motor
Wikipedia:Caawinaad	Help:Contents
Wikipedia:Tutorial	Wikipedia:Tutorial
Miraha Mucjisada	Synsepalum dulcificum
Pontifícia Universidade Católica de Minas Gerais	Pontifícia Universidade Católica de Minas Gerais
Hadaaftimo	Hadaftimo
Galmudug	Galmudug
Doorashada Baarlamaanka Soomaaliya, 1964	Somali parliamentary election, 1964
Canjeelo	Injera
Pornhub	Pornhub
USC	United Somali Congress
Sunanka Abii Daawuud	Sunan Abu Dawood
Dawladii Mamaaliikta	Mamluk
Poxviruses	Poxviridae
Digri	Dhikr
Burco	Burao
Ajdjadajd	Jubaland
Mandheera	Mandera
Cadaad	Senegalia senegal
Doorashooyinka Soomaaliya	Elections in Somalia
Qabaa'ilka Soomaaliya	Demographics of Somalia
Gadabuursi	Gadabuursi
Sagaaro	Silver dik-dik
Sheekh Aways	Hassan Dahir Aweys
Nabi Shuceyb	Shuaib
Ibraahim Xasan Caddoow	Ibrahim Hassan Addou
Bu’aale	Bu'ale
Budka Suflera	Budka Suflera
Buuhoodle	Buuhoodle
Gabiley	Gabiley
Warshiikh	Warsheikh
Hobyo	Hobyo
Jamaame	Jamame
Xudur	Hudur
Doolow	Dolow
Garbahaarey	Garbahaareey
Murshid abad	Murshidabad
Ceerigaabo	Erigavo
Galdogob	Galdogob
Feerfeer	Ferfer
Iskushuban	Iskushuban
Xaafuun	Hafun
Laascaanood	Las Anod
Laasqoray	Las Khorey
Maydh	Maydh
Buuloburde	Buloburde
Buurhakaba	Burhakaba
Eyl	Eyl
Saxiixul Bukhaari	Sahih al-Bukhari
Shiilaabo	Shilavo
Abuu Dar Alghafaari	Abu Dhar al-Ghifari
Calool	Stomach
Senary	Senary
Jubbada Dhexe	Middle Juba
Nugaal	Nugal, Somalia
Internet Adult Film Database	Internet Adult Film Database
Cismaan Yuusuf Keenadiid	Osman Yusuf Kenadid
Ceres	Ceres
Lambar Tubaxan	Ternary numeral system
Layli goobalay	Layli Goobalay
Dagaalkii (2006–2009)	War in Somalia (2006–09)
Ciidamada Qalabka Sida ee Masaarida	Egyptian Armed Forces
Dadka Tigrega	Tigre people
Daallo Airlines	Daallo Airlines
Kaniini	Pill (pharmacy)
26 Juun 1960	State of Somaliland
Taleex	Taleh
Garoonka Diyaaradaha ee Aadan Cadde	Aden Adde International Airport
Liverpool FC	Liverpool F.C.
Xariiqanta Cagaaran	Green Line (Israel)
Samo ku waar	Samo ku waar
Duurjoog	Humbug (album)
Gobolada somaliland	Regions of Somaliland
Xtube	Xtube
Tusbax	Misbaha
Raas Caseyr	Cape Guardafui
Sacad bin Zeyd	Sa'eed bin Zaid
GCompris	GCompris
Mucaad Bin Jabal	Muadh ibn Jabal
Jacfar Bin Abii Daalib	Ja'far ibn Abi Talib
Cabdullahi binu xudeyfa al sahamiyi	Abdullah ibn Hudhafah as-Sahmi
Siyaasadda Soomaaliya	Politics of Somalia
Makemake	Makemake (disambiguation)
Saynab bint Muxamed	Zainab bint Muhammad
Ciise (qabiil)	Issa (clan)
Wabiga Daawa	Dawa River
Sunanka ibnu Maajah	Sunan ibn Majah
Wikipedia:Safaarad	Wikipedia:Embassy
Dhoobley	Dhobley
Naafto	Diesel
U qeybin	Division (mathematics)
Dir	Dir (clan)
UCID	For Justice and Development
Ur	Smell
Samuel Eto'o	Samuel Eto'o
Dhamaag	Garcinia livingstonei
RedTube	RedTube
Islii	Eastleigh, Nairobi
Taariikhda Somaliland	History of Somaliland
Shimbir soomaaliyeed	Somali boubou
Shabiixa	Shabiha
Maakhir	Maakhir
Ra'iisul wasaarayaashii Soomaaliya	Prime Minister of Somalia
Qurac	Vachellia tortilis
Garoonka Diyaaradaha ee Bender Qaasim	Bender Qassim International Airport
Agnes Monica	Agnez Mo
Ismaaciil	Ismail (name)
Sabuur	Zabur
Farta Cismaaniya	Osmanya alphabet
Pornopedia	Pornopedia
Xuseen Maxamed Faarax Caydiid	Hussein Farrah Aidid
Mustafa Maxamed	Mustafa Mohamed
Maxamed Cabdi Yuusuf	Muhammad Abdi Yusuf
Ibn Mandhuur	Ibn Manzur
Cali Khaliif Galayr	Ali Khalif Galaydh
Category:Jarmal	Category:Germany
Category:Talyaaniga	Category:Italy
Category:Qaramada Midoobey ee Maraykanka	Category:United States
Category:Ruushka	Category:Russia
Category:Midowga boqortooyada Britan	Category:United Kingdom
Category:Isbania	Category:Spain
Category:Shiinaha	Category:China
Category:Hindiya	Category:India
Category:Sucuudiga	Category:Saudi Arabia
Category:Turki	Category:Turkey
Category:Koonfur Afrika	Category:South Africa
Category:Masar	Category:Egypt
Category:Iiraan	Category:Iran
Category:Arjantiina	Category:Argentina
Jamhuuriya	List of Arab newspapers
Wanlaweyn	Wanlaweyn
Category:Afqaanistan	Category:Afghanistan
Category:Austriya	Category:Austria
Category:Itoobiya	Category:Ethiopia
Category:Ciraaq	Category:Iraq
Category:Nederland	Category:Netherlands
Category:Bakistaan	Category:Pakistan
Category:Boland	Category:Poland
Category:Bortuqaal	Category:Portugal
Category:Suudaan	Category:Sudan
Category:Iswisarland	Category:Switzerland
Category:Fiyetnam	Category:Vietnam
Category:Shimbir	Category:Birds
Category:Fiisikis	Category:Physics
Category:Bayoloji	Category:Biology
Category:Kimisteri	Category:Chemistry
Category:Taariikh	Category:History
Category:Juqraafi	Category:Geography
Category:Diin	Category:Religion
Category:Ciyaaraha	Category:Sports
Category:Saynis	Category:Science
SYL	Somali Youth League
Category:Filimaanta	Category:Film
Category:Isgaadhsiin	Category:Communication
Jamhuuriyadda Dimuqraadiga Soomaaliya	Somali Democratic Republic
Dhaqaallaha Soomaaliya	Economy of Somalia
Jabhadda Wadaniga Xoreynta Ogaadeenya)	Ogaden National Liberation Front
Wabiga Togdheer	Togdheer River
Jilib	Jilib
Sheekh Mukhtaar Abu-Mansuur	Mukhtar Robow
Hergab	Flue
Bolol	Serpula lacrymans
Hawd	Haud
Hawiye	Hawiye
Railway Mogadiscio-Villabruzzi	Mogadishu–Villabruzzi Railway
Peso Argentino	Argentine peso argentino
Qardho	Qardho
Ciidamada Midowga Afrika	African Union Mission to Somalia
Cabdiraxmaan bin Cawf	Abdur Rahman bin Awf
Dalxa bin Cubeydilah R.C.	Talhah
International Rescue Committee	International Rescue Committee
Qandala	Qandala
Janaale	Janale
Ciidamada Somaliland	Somaliland Armed Forces
Ras kambooni	Ras Kamboni
Luqmaan Alxakiim	Luqman
Cali Cadde	Ali Adde
Submission (film)	Submission (2004 film)
Template:Box-footer	Template:Box-footer
Waqtiga Bariga Afrika	East Africa Time
Cabdiweli Maxamed Cali	Abdiweli Mohamed Ali
Nabi Nuux C.S.	Noah in Islam
SNM	Somali National Movement
Mustaxiil	Mustahīl (town)
Laas Geel	Laas Geel
Riyaalu Saalixiin	The Gardens of the Righteous
Cal Madow	Cal Madow
Xisbiga talada ee dalka jabuuti RPP	People's Rally for Progress
Sheekh Mukhtaar Abu-Zubeyr	Ahmed Abdi Godane
Isaaq	Isaaq
Luuq	Luuq
Elman FC	Elman FC
Nabi Luud C.S.	Lot in Islam
Aragtida doobnimada	Social issue
Muxaram	Muharram
Muuse Suudi Yalaxow	Musa Sudi Yalahow
Shirkada Isgaariinta ee Nationlink	NationLink Telecom
Ciyaalmaamo	Mother's boy
Category:Filasoofiyada	Category:Philosophy
Category:Cilminafsi	Category:Psychology
Category:Masiixiyad	Category:Christianity
Category:Islaam	Category:Islam
Goronyo soomaaliyeed	Somali ostrich
Beled-Xaawo	Beled Hawo
Garbisaar	Headscarf
Digil iyo Mirifle	Rahanweyn
UDUB	United Peoples' Democratic Party
Raage Oomaar	Rageh Omaar
Doorashada Baarlamaanka Soomaaliya, 1969	Somali parliamentary election, 1969
Doorashada Baarlamaanka Soomaaliya, 1979	Somali parliamentary election, 1979
Doorashada Baarlamaanka Soomaaliya, 1984	Somali parliamentary election, 1984
Xisbiga Nabadda iyo Horumarka	Peace and Development Party
Qoryooley	Qoryoley
Ufeyn	Ufeyn
Jirriiban	Jariban
Balcad	Balad District, Somalia
Waajid	Wajid, Somalia
Doorashadii madaxtinimo ee somaliland 2010	Somaliland presidential election, 2010
Ceelaayo	El Ayo
Dafo	Eagle
PornoTube	PornoTube
Badh	One half
Doorashada Madaxtinimada Soomaaliya, 1986	Somali presidential election, 1986
Ramla bint Abi Sufyan	Ramla bint Abi Sufyan
May 2013	May 2013
Sunanka Nisaa'i	Al-Sunan al-Sughra
10-ka saxaabi ee Janada loogu bishaareeyay iyagoo nool	Hadith of the ten promised paradise
Diig	Rooster
Abgaal	Abgaal
Suxufi Ibraahim	Scrolls of Abraham (Islam)
Jaamacadda Roma Tre	Roma Tre University
Bankiga Dhexe ee Soomaaliya	Central Bank of Somalia
Ruqiya bint Muxamed	Ruqayyah bint Muhammad
Kobra	Cobra
Xaasaska Nebi Muxamed	Muhammad's wives
Ciidanka Booliska Soomaaliya	Somali Police Force
Saldanadii Cadal	Adal Sultanate
Cabdulaahi Muxamed	Abd-Allah ibn Muhammad
Umm Kaltuum bint Muxamed	Umm Kulthum bint Muhammad
Nabi Yuunus C.S.	Jonah
Dad	People
Xiriirka Soomaaliyeed ee Kubadda koleyga	Somalia national basketball team
Abdal-Xamiid Kishk	Abd al-Hamid Kishk
Universidade do Estado de Minas Gerais	Universidade do Estado de Minas Gerais
Afti Dastuurka Soomaaliya, 1979	Somali constitutional referendum, 1979
Villa Somalia	Villa Somalia
Mici	Maxillary canine
Feedh	Rib cage
Ciidanka Soomaaliya	Somali Armed Forces
Nuur ibn Mujaahid	Nur ibn Mujahid
Boon (firimbi)	Conch (instrument)
Awdalland	Awdalland
Cuud	Bukhoor
Cayn	Ayn, Somalia
Khaatumo state	Khatumo State
Dastuurka Soomaaliya	Constitution of Somalia
Bianca Castanho	Bianca Castanho
Mareer	Cordia sinensis
Bander Beyla	Bayla
Ceelbuur	El Buur
Sheekh Aaden Maxamed Nuur	Adan Mohamed Nuur Madobe
Maher Zain	Maher Zain
Cabdi Shakuur Sheekh Xassan Farax	Abdi Shakur Sheikh Hassan
Cali Cabdi faarax	Ali Abdi Farah
Boqor Najaashi	Ashama ibn-Abjar
Jaamacada Urdun Ee Culuumta Iyo Teknoloojiyada	Jordan University of Science and Technology
Laan	Branch
Category:Dhaqan	Category:Culture
Category:Tobaneeyada sano	Category:Decades
Category:Sanad	Category:Years
Category:Qaaradaha	Category:Continents
Maxamed Ibraahim Warsame	Hadrawi
Sheikh Mukhtar Mohamed Hussein	Mukhtar Mohamed Hussein
Sunanka Tirmidhi	Jami` at-Tirmidhi
Buulo mareer	Bulo Marer
Dolo	Dolo, Ethiopia
Degmooyinka arjentiin	Administrative divisions of Argentina
Edmond Debeaumarché	Edmond Debeaumarché
Radio Muqdisho	Radio Mogadishu
Doorashada Madaxtinimada Soomaaliya, 2012	Somali presidential election, 2012
Paolla Oliveira	Paolla Oliveira
Burda	Al-Burda
Dumaashi	Sister-in-law
Indhafiiqid	Cataract surgery
Portal:Cilmi Fallag	Portal:Astronomy
Portal:Juqraafi	Portal:Geography
Precalculus	Precalculus
Liboy	Liboi
Jagada Madaxwaynaha Somaliland	List of Presidents of Somaliland
Neef	Respiratory disease
Radio Gaalkacyo	Radio Gaalkacyo
Lughaya	Lughaya
Wisil	Wisil
Bandiiradley	Banderadley
Gunbur	Pyramid (geometry)
Jano	Paradise
Liiska Xisbiyada Siyaasadda Soomaaliya	List of political parties in Somalia
Xudun	Xudun, Somalia
Turunbo	Tanbur
Hustler TV (US)	Hustler TV (US)
Af-Dabarre	Dabarre language
Ximan iyo xeeb	Himan and Heeb
Saami qumman	Ratio
Jaamacadda Camuud	Amoud University
Ibraahim bin Muxamed	Ibrahim ibn Muhammad
Af-Tunni	Tunni language
Tiro	Count
Banaadir Stadium	Banadir Stadium
Jaamacada Burco	Burao University
Jaamacada Kismaayo	Kismayo University
Anna Rita Del Piano	Anna Rita Del Piano
Shirkada Isgaariinta ee Telcom Somalia	Telcom
Cabdiraxmaan Saylici	Abdirahman Saylici
Category:Wikipedia bots	Category:All Wikipedia bots
XVideos	XVideos
Dagaal Dhaqameedka shiineeska	Chinese martial arts
Portal:Bulsho	Portal:Society
Ceelwaaq	El Wak, Somalia
Harti	Harti (Darod)
Dhahar	Dhahar
Warsangali	Warsangali
Habargidir	Habar Gidir
Dila	Dilla
Cufka atamka	Atomic mass
Mahadaay Weyn	Mahaday
Leelkase	Leelkase
Wikipedia:Su'aal/Hordhac	Wikipedia:Reference desk
Wikipedia:Graphics Lab	Wikipedia:Graphics Lab
Wikipedia:Soo Bandhigga Sawirka Xulka	Wikipedia:Featured picture candidates
Template:Gradient	Template:Gradient
Tiyeegloow	Tiyeglow
Template:Wikipedialang	Template:Wikipedia languages
Category:Wadamada	Category:Countries
Wikipedia:Maamulka	Wikipedia:Administrators
Category:Shaqsiyadaad	Category:People
Wikipedia:Requests for adminship	Wikipedia:Requests for adminship
Wikipedia:Bots	Wikipedia:Bots
Category:Amin	Category:Time
Category:Internet	Category:Internet
Caynaba	Aynabo
Category:Siyaasad	Category:Politics
Category:Waxbarasho	Category:Education
Category:Araga	Category:Optics
Category:Fan	Category:Arts
Axmed Bukhaadir	Ahmed Bukhatir
Khaalid Yaasiin	Khalid Yasin
Sheekh Xasan Barsane	Sheikh Hassan Barsane
Leego	Leego
Cabdullaahi Axmed Caddoow	Abdullahi Ahmed Addow
Buq aqable	Buqdaaqable
Garas	Dobera glabra
Masar	Egypt
Axmed yuusuf yasiin	Ahmed Yusuf Yasin
Category:Filasoofiyaasha	Category:Philosophers
Category:Doorashooyinka	Category:Elections
Template:Bot	Template:Bot
Kanada	Canada
Faysal cali waraabe	Faysal Ali Warabe
Category:Denmark	Category:Denmark
Category:Giriig	Category:Greece
Category:Iswiidhan	Category:Sweden
Category:Islofaakiya	Category:Slovakia
Wikipedia:Copyright	Wikipedia:Copyrights
Wikipedia:Ku saabsan	Wikipedia:About
Sheekooyinka soomaalida	Somali mythology
Category:Dagaalada	Category:Wars
Qolobaa Calankeed	Qolobaa Calankeed
Category:Microsoft	Category:Microsoft
Portal:Saynis	Portal:Science
K = maxaa laga wadaa	10K
Wikipedia:Ogaysiiska Maamulka	Wikipedia:Administrators' noticeboard
Wikipedia:Goob/Farsamo	Wikipedia:Village pump (technical)
Template:Flagicon	Template:Flagicon
Category:Wadamada Yurub	Category:Countries in Europe
Category:Yurub	Category:Europe
Wikipedia:Bogga Isticmaalaha	Wikipedia:User pages
Portal:Dhacdooyinka Hadda	Portal:Current events
Template:Documentation	Template:Documentation
Category:Delete	Category:Wikipedia deletion
Wikipedia:Ilaalinta badelka	Wikipedia:Protection policy
Wikipedia:Albaabka bulshada	Wikipedia:Community portal
Category:Luqadaha wikipediyaasha	Category:Wikipedians by language
Wikipedia:Shan walxood	Wikipedia:Five pillars
Wikipedia:Userboxes	Wikipedia:Userboxes
Aar Maanta	Aar Maanta
Abaaley	Abaaley
Abaarey	Abaareey
Wikipedia:Saxiix	Wikipedia:Signatures
Cabdi Bashiir Indhobuur	Abdi Bashir Indhobuur
Cabdicasiis	Abdiaziz District
Cadaado	Adado District
Sung Jae-ki	Sung Jae-gi
Axmed Faarax Cali 'Idaajaa'	Ahmed Farah Ali
Sh. Axmed Wacdiyow	Ahmed Gabyow
Cali Mataan Xaashi	Ali Matan Hashi
Caa'isha binti Abiibakar	Aisha
Cimraan	Amran
Android software development	Android software development
Anthrobologist	Anthropologist
Ganacsi	Business
Cayr	Ayr (clan)
BBC Soomaali	BBC Somali Service
Bacadweyne	Bacaadweyne
Badhaadhe	Badhadhe District
Instituto Federal da Bahia	Bahia Federal Institute of Education, Science and Technology
Template:Softredirect	Template:Soft redirect
Template:Tirtir	Template:Db
Bajeela	Bajela
Af-Bajuuni	Bajuni dialect
Balanballe	Balanbale
Balidhidhin	Balidhidhin District
Baligubadle	Baligubadle
Banaaney	Banaaney
Qaw	Bandar Siyada
Kulyada Farsamada Baardheere	Bardera Polytechnic
Saldhiga	Base (exponentiation)
Category:Teknooloji	Category:Technology
Dhulbahante	Dhulbahante
Hiraab	Hiraab
Reer Baraawe	Bravanese people
Sheekhaal	Sheekhaal
Galgala	Galgala
Orgi	Billie Awards
Boondheere	Bondhere District
Farta Boorama	Borama alphabet
Jaamacada Boosaaso	Bosaso College
Af-Baraawe	Bravanese dialect
Category:Afafka	Category:Languages
Category:Kalandar	Category:Calendars
Category:Wikipedia	Category:Wikipedia
Wikipedia:Masuul la'aan guud	Wikipedia:General disclaimer
Adna Adan Ismaaciil	Edna Adan Ismail
Category:Pages with broken file links	Category:Pages with missing files
Wikipedia:Tirakoob	Wikipedia:Statistics
Wikipedia:Xeerka Wiki	Wikipedia:Privacy policy
Bursaalax	Bur Salah
Buurdhuubo	Burdhubo
Burjiko	Burjiko
Burtinle	Burtinle
Template:Navbox	Template:Navbox
Ceel Doofaar	El Dahir
Template:Coat of arms	Template:Coat of arms
Dahabshiil	Dahabshiil
Dangorayo	Dangorayo
Daa'uud Cabdulle Xirsi	Daud Abdulle Hirsi
Daa'uud Wharnsby Cali	Dawud Wharnsby
Dayniile	Daynile District
Dharkeenleey	Dharkenley District
Diinsoor	Dinsoor District
Docol	Do'ol
Template:Xaqiiq	Template:Citation needed
Ceel Cadde	El Adde
Ceelbuh	El Buh
Ceel Huur	El Hur
Portal:Siiro	Portal:Biography
Template:Tnavbar	Template:Navbar
Template:Clear	Template:Clear
Template:Nowrap	Template:Nowrap
Faisal Aden	Faisal Aden
Dawladda federaalka Soomaaliya	Federal Government of Somalia
Millan	Solution
Wikipedia:Codsiga maamulka/Hordhac	Wikipedia:Requests for permissions
Wikipedia:Maqaalada aan u baahan laheen	Wikipedia:Vital articles
Category:Afrika	Category:Africa
Category:Elektaroonig	Category:Electronics
Category:Kitaabka quduska	Category:Bible
Category:Buugta	Category:Books
Category:Bilaha	Category:Months
Template:Babel	Template:Babel
Template:Reflist	Template:Reflist
Xiriirka Arrimaha Dibadda Soomaaliya	Foreign relations of Somalia
Xidhiidhka Dibada ee Somaliland	Foreign relations of Somaliland
Category:Isbitaal	Category:Hospitals
Garadag	Garadag
Af-Garre	Garre
Wikipedia:Soo bandhigida xogta	Wikipedia:Citing sources
Wikipedia:Habka maqaalada Xulka Ah	Wikipedia:Featured article criteria
Qadhaabsi	Gather
Template:Digniin	Template:Warning
Template:Gumud	Template:Stub
Geedka nolosha	Geedka nolosha
Template:User ar-1	Template:User ar-1
Template:See also	Template:See also
Template:User da-2	Template:User da-2
Template:User da	Template:User da
Template:User de	Template:User de
Template:User de-1	Template:User de-1
Template:User es	Template:User es
Template:User de-3	Template:User de-3
Template:User en-3	Template:User en-3
Template:User en-1	Template:User en-1
Template:User en-2	Template:User en-2
Template:User en-4	Template:User en-4
Template:User fi	Template:User fi
Template:User en-0	Template:User en-0
Template:User en	Template:User en
Template:User de-2	Template:User de-2
Template:User fi-1	Template:User fi-1
Template:User fr-1	Template:User fr-1
Dugsiyada Sare ee Dadweynaha ee Saint Paul	Saint Paul Public Schools
Template:User sk	Template:User sk
Template:User fr-2	Template:User fr-2
Template:User ja	Template:User ja
Template:User ja-1	Template:User ja-1
Template:User fr	Template:User fr
Godaalo	Godaalo
Golol	Golol
Ayeeyo	Granny
Category:Aasiya	Category:Asia
Category:Jili	Category:Chile
Category:Ameerikada koonfureed	Category:South America
Template:Intricate template	Template:Intricate template
Template:Mod	Template:Mod
Template:User es-2	Template:User es-2
Template:Country data Belgium	Template:Country data Belgium
Category:Maalmaha usbuuca	Category:Days of the week
Template:Navy/core	Template:Navy/core
Category:Bogga Hore	Category:Main Page
Template:Habayn	Template:Sections
Template:Country data Ethiopia	Template:Country data Ethiopia
Template:Country data Cuba	Template:Country data Cuba
Template:Country data Kenya	Template:Country data Kenya
Template:Country data Denmark	Template:Country data Denmark
Template:Click	Template:Click
Template:Country data Bosnia and Herzegovina	Template:Country data Bosnia and Herzegovina
Template:Number of defined parameters	Template:Number of defined parameters
Template:Country data Norway	Template:Country data Norway
Template:Country data Argentina	Template:Country data Argentina
Template:Country showdata	Template:Country showdata
Template:Image label	Template:Image label
Template:Country data Mexico	Template:Country data Mexico
Template:Infobox dot-com company	Template:Infobox dot-com company
Template:Country data Saudi Arabia	Template:Country data Saudi Arabia
Template:Dalalka Afrika	Template:Countries of Africa
Template:Country data Iraq	Template:Country data Iraq
Template:Country data United Arab Emirates	Template:Country data United Arab Emirates
Template:Kutaal	Template:Geographic location
Template:Country data Australia	Template:Country data Australia
Template:Sidebar	Template:Sidebar
Template:Navigation templates	Template:Navigation templates
Template:Infobox Xooga Dalka Soomaaliyeed	Template:Infobox national military
Template:Country data Austria	Template:Country data Austria
Template:Collapsible option	Template:Collapsible option
Template:Country data Nepal	Template:Country data Nepal
Template:Country data Finland	Template:Country data Finland
Wikipedia:Tutorial (Wikipedia links)	Wikipedia:Tutorial/Wikipedia links
Template:Country data Netherlands	Template:Country data Netherlands
Template:Hatnote	Template:Hatnote
Template:Maqaal Xul Ah	Template:Featured article
Template:Country data Russian Federation	Template:Country data Russia
Category:Gaana	Category:Ghana
Category:User en	Category:User en
Category:User en-2	Category:User en-2
Template:Infobox	Template:Infobox
Template:Navy	Template:Navy
Template:User eo	Template:User eo
Template:User zh	Template:User zh
Category:Farta	Category:Alphabets
Template:Documentation/start box	Template:Documentation/start box
Template:Documentation/end box2	Template:Documentation/end box2
Template:Documentation/start box2	Template:Documentation/start box2
Template:Template other	Template:Template other
Template:Country data Italy	Template:Country data Italy
Xaaji Faarax Cali Cumar	Haji Farah Ali Omar
Template:Country data	Template:Country data
Xamarjajab	Hamar Jajab district
Xamarweyne	Hamar Weyne District
Template:Pp-template	Template:Pp-template
Template:Min	Template:Min
Category:Astaannta Qaranka	Category:Coats of arms
Category:Beeraha	Category:Agriculture
Howlwadaag	Hawle Wadag District
Template:Maamulka	Template:Admin
Category:Bahda Midaysay Qoraxdu	Category:Planets of the Solar System
Hiilalaaye	Hilalaye
Template:Country data Soviet Union	Template:Country data Soviet Union
Template:Country data India	Template:Country data India
Category:Falastiin	Category:Palestine
Category:Language user templates	Category:Language user templates
Template:Navbox subgroup	Template:Navbox subgroup
Template:Farac	Template:Infobox ethnic group
Template:Category redirect	Template:Category redirect
Template:Macluumaad Qof Madax Ah	Template:Infobox officeholder
Category:Kacaanka	Category:Revolutionaries
Template:Border	Template:Border
Template:Country data Turkey	Template:Country data Turkey
Category:Qoraaga	Category:Writers
Wikipedia:Maxaan akoon usamaynayaa	Wikipedia:Why create an account?
Template:Country data Nigeria	Template:Country data Nigeria
Template:Hidden begin	Template:Hidden begin
Template:Country data Malaysia	Template:Country data Malaysia
Template:User pt-1	Template:User pt-1
Template:Infobox planet	Template:Infobox planet
Template:User nl	Template:User nl
Template:Infobox website	Template:Infobox website
Template:Image label end	Template:Image label end
Template:Documentation subpage	Template:Documentation subpage
Template:Infobox number	Template:Infobox number
Template:Rtl-lang	Template:Rtl-lang
Template:Please don't change this page	Wikipedia:Introduction 2
Category:Dekedaha	Category:Ports and harbours
Shirkada Isgaariinta Hormuud	Hormuud Telecom
Template:Lang-la	Template:Lang-la
Horseed Media	Horseed Media
Template:Macluumaad askariga	Template:Infobox military person
Template:User	Template:User
Xuseen Bisad	Hussain Bisad
Template:References	Template:Unreferenced
Template:PD-because	Template:PD-because
Template:Infobox former country	Template:Infobox former country
Template:1	Template:Gold1
Template:Infobox Political post	Template:Infobox official post
