Afrika	Africa
Carla Thomas	Carla Thomas
Jozefina Topalli	Jozefina Topalli
Arta Bajrami	Arta Bajrami
Eva Grimaldi	Eva Grimaldi
Kaqusha Jashari	Kaqusha Jashari
Bleona Qereti	Bleona
Gerda Antti	Gerda Antti
Brielle	Brielle
Elsa Lila	Elsa Lila
Rovena Stefa	Rovena Stefa
Mimoza Ahmeti	Mimoza Ahmeti
Valeria Moriconi	Valeria Moriconi
Sonila Malaj	Soni Malaj
Dafina Zeqiri	Dafina Zeqiri
Hilma Angered Strandberg	Hilma Angered Strandberg
Elvana Gjata	Elvana Gjata
Gentiana Ismajli	Genta Ismajli
Vesa Luma	Vesa Luma
Eli Fara	Eli Fara
Vasiliqi Arvaniti	Vassiliki Arvaniti
Nora Istrefi	Nora Istrefi
Tanja Fajon	Tanja Fajon
Esma Agolli	Esma Agolli
Kryetarët e Algjerisë	List of heads of state of Algeria
Sault Sainte Marie (Kanada)	Sault Ste. Marie, Ontario
Amerikan	American
Regjistri i sistemit	Windows Registry
Bulqiza	Bulqizë
Elena Gjika	Dora d'Istria
Eralda Hitaj	Eralda Hitaj
Rand Paul	Rand Paul
Lazër Mjeda	Lazër Mjeda
Regis Philbin	Regis Philbin
Wu Xueqian	Wu Xueqian
Li Zhaoxing	Li Zhaoxing
Tahnee Welch	Tahnee Welch
Billy Sheehan	Billy Sheehan
Shefqet bej Vërlaci	Shefqet Vërlaci
Rasim Delić	Rasim Delić
Ricardo Darín	Ricardo Darín
Jahmir Hyka	Jahmir Hyka
Jon Lilygreen	Jon Lilygreen
Lekë Dukagjini	Lekë Dukagjini
Alban Skënderaj	Alban Skënderaj
Christian Manfredini	Christian Manfredini
Jovan Cvijić	Jovan Cvijić
Vangjel Zhapa	Evangelos Zappas
Stelvio Mestrovich	Stelvio Mestrovich
Hasan Prishtina	Hasan Prishtina
Mihael Paher	Michael Pacher
Tang Jiaxuan	Tang Jiaxuan
Vahid Halilhodžić	Vahid Halilhodžić
Toshio Masuda	Toshio Masuda (composer)
Giuliano Gemma	Giuliano Gemma
Milman Parry	Milman Parry
Bonifatius (kryegjeneral)	Bonifacius
Michael Burston	Würzel
Flamuri i Irlandës Veriore	Flag of Northern Ireland
Genc Ruli	Genc Ruli
ILS	Instrument landing system
El rostro de Analia	El Rostro de Analía
Marin Barleti	Marin Barleti
Dhjetor 2005	December 2005
American Federation of Labor/Congress of Industrial Organizations	AFL–CIO
Takehito Koyasu	Takehito Koyasu
Fitër Bajrami	Eid al-Fitr
Journey	Journey (band)
Besian Idrizaj	Besian Idrizaj
Sllovakia në Festivalin Evropian të Këngës	Slovakia in the Eurovision Song Contest
Harku i Triumfit (Roman)	Arch of Triumph (novel)
Dita Ndërkombëtare e ushqimit	World Food Day
Desperado	Desperado (film)
Udhëheqës të shteteve në vitin 1935	List of state leaders in 1935
Udhëheqës të shteteve në vitin 1930	List of state leaders in 1930
Udhëheqës të shteteve në vitin 1932	List of state leaders in 1932
Udhëheqës të shteteve në vitin 1931	List of state leaders in 1931
Udhëheqës të shteteve në vitin 1944	List of state leaders in 1944
Udhëheqës të shteteve në vitin 1927	List of state leaders in 1927
Udhëheqës të shteteve në vitin 1928	List of state leaders in 1928
Kaskaderi	Stunt performer
Anapesti	Anapaest
Udhëheqës të shteteve në vitin 1940	List of state leaders in 1940
Udhëheqës të shteteve në vitin 1942	List of state leaders in 1942
Udhëheqës të shteteve në vitin 1934	List of state leaders in 1934
Udhëheqës të shteteve në vitin 1943	List of state leaders in 1943
Ausiàs March	Ausiàs March
Udhëheqës të shteteve në vitin 1941	List of state leaders in 1941
Udhëheqës të shteteve në vitin 1936	List of state leaders in 1936
Udhëheqës të shteteve në vitin 1839	List of state leaders in 1839
Murilo Benicio	Murilo Benício
Udhëheqës të shteteve në vitin 2005	List of state leaders in 2005
Prill 2005	April 2005
Kabhi Khushi Kabhie Gham	Kabhi Khushi Kabhie Gham...
Cris Morena	Cris Morena
Laura Omloop	Laura Omloop
Juliana Paes	Juliana Paes
Elefthería Arvanitáki	Eleftheria Arvanitaki
Pro Evolution Soccer	Pro Evolution Soccer
Robin Thicke	Robin Thicke
Shamkir (rajon)	Shamkir District
W.A.S.P.	W.A.S.P.
Gjeniu	Intellectual giftedness
Oh My Goddess!	Oh My Goddess!
Bektashizmi	Bektashi Order
Integrali kurbolinear	Line integral
Arbane	Arbane
Kompleti për zhvillimin e softuerit	Software development kit
Republika Popullore e Shqipërisë	People's Socialist Republic of Albania
Carl Gustav Mosander	Carl Gustaf Mosander
Avira antivirus	Avira
ColdFusion	Adobe ColdFusion
Lista e nënndarjeve më të mëdha të shteteve sipas sipërfaqes	List of country subdivisions by area
Miami-Dade County	Miami-Dade County, Florida
Camorra	Camorra
Rino Gaetano	Rino Gaetano
Qian Qichen	Qian Qichen
Nexhip Fazëll Kësakyrek	Necip Fazıl Kısakürek
Haxhi Veli Bektashi	Haji Bektash Veli
Hedy Burress	Hedy Burress
La Madrastra	La Madrastra (2005 telenovela)
Gjon Buzuku	Gjon Buzuku
La grande illusion	La Grande Illusion
Amfilohije Rradoviqi	Amfilohije Radović
Lawrence Krauss	Lawrence M. Krauss
Luigi Allemandi	Luigi Allemandi
Amherst County	Amherst County, Virginia
Udhëheqës të shteteve në vitin 1897	List of state leaders in 1897
Udhëheqës të shteteve në vitin 1675	List of state leaders in 1675
Udhëheqës të shteteve në vitin 1933	List of state leaders in 1933
Le Professionnel	Le Professionnel
Udhëheqës të shteteve në vitin 1676	List of state leaders in 1676
Udhëheqës të shteteve në vitin 1677	List of state leaders in 1677
Udhëheqës të shteteve në vitin 1947	List of state leaders in 1947
Udhëheqës të shteteve në vitin 1840	List of state leaders in 1840
Udhëheqës të shteteve në vitin 1937	List of state leaders in 1937
Mirza Delibashiq	Mirza Delibašić
Udhëheqës të shteteve në vitin 1841	List of state leaders in 1841
Ernie Hudson	Ernie Hudson
Commodore Amiga 3000T	Amiga 3000T
Historia e Skocisë	History of Scotland
Simplon (Qafë malore)	Simplon Pass
En nombre del amor	En Nombre Del Amor
Bekim Fehmiu	Bekim Fehmiu
Humbjet në Luftën e Dytë Botërore	World War II casualties
Udhëheqës të shteteve në vitin 1899	List of state leaders in 1899
Udhëheqës të shteteve në vitin 1898	List of state leaders in 1898
Amir Abrashi	Amir Abrashi
Glenn Frey	Glenn Frey
Igli Tare	Igli Tare
Haskala	Haskalah
Tai	Thai people
Pondikonisi	Pondikonisi
HEOS	European Space Research Organisation
Georg Brandt	Georg Brandt
Udhëheqës të shteteve në vitin 1876	List of state leaders in 1876
Pallati i Brigadave	Pallati i Brigadave
Paramore	Paramore
Fjell	Fjell
Taylor County (Kentucky)	Taylor County, Kentucky
Psira	Pseira
Historia e Algjeris	History of Algeria
Rebi el-Evvel	Rabi' al-awwal
Manifest Destiny	Manifest destiny
Amouliani	Ammouliani
Udhëheqës të shteteve në vitin 1669	List of state leaders in 1669
Udhëheqës të shteteve në vitin 1674	List of state leaders in 1674
Udhëheqës të shteteve në vitin 1673	List of state leaders in 1673
Udhëheqës të shteteve në vitin 1672	List of state leaders in 1672
Udhëheqës të shteteve në vitin 1671	List of state leaders in 1671
Udhëheqës të shteteve në vitin 1670	List of state leaders in 1670
Final Fantasy IX	Final Fantasy IX
Gjakovë	Gjakova
Tipton County (Tennessee)	Tipton County, Tennessee
Vllehët	Vlachs
Psikologjia eksperimentale	Experimental psychology
Udhëheqës të shteteve në vitin 1640	List of state leaders in 1640
Udhëheqës të shteteve në vitin 1641	List of state leaders in 1641
Udhëheqës të shteteve në vitin 1662	List of state leaders in 1662
Udhëheqës të shteteve në vitin 1645	List of state leaders in 1645
Udhëheqës të shteteve në vitin 1664	List of state leaders in 1664
Udhëheqës të shteteve në vitin 1646	List of state leaders in 1646
Udhëheqës të shteteve në vitin 1663	List of state leaders in 1663
Udhëheqës të shteteve në vitin 1647	List of state leaders in 1647
Udhëheqës të shteteve në vitin 1648	List of state leaders in 1648
Udhëheqës të shteteve në vitin 1660	List of state leaders in 1660
Udhëheqës të shteteve në vitin 1630	List of state leaders in 1630
Udhëheqës të shteteve në vitin 1631	List of state leaders in 1631
Udhëheqës të shteteve në vitin 1651	List of state leaders in 1651
Udhëheqës të shteteve në vitin 1656	List of state leaders in 1656
Udhëheqës të shteteve në vitin 1639	List of state leaders in 1639
Udhëheqës të shteteve në vitin 1657	List of state leaders in 1657
Udhëheqës të shteteve në vitin 1637	List of state leaders in 1637
Udhëheqës të shteteve në vitin 1655	List of state leaders in 1655
Udhëheqës të shteteve në vitin 1632	List of state leaders in 1632
Udhëheqës të shteteve në vitin 1633	List of state leaders in 1633
Udhëheqës të shteteve në vitin 1659	List of state leaders in 1659
Procedura Gram-Shmit	Gram–Schmidt process
Udhëheqës të shteteve në vitin 1603	List of state leaders in 1603
Udhëheqës të shteteve në vitin 1636	List of state leaders in 1636
Udhëheqës të shteteve në vitin 1608	List of state leaders in 1608
Udhëheqës të shteteve në vitin 1634	List of state leaders in 1634
Udhëheqës të shteteve në vitin 1629	List of state leaders in 1629
Udhëheqës të shteteve në vitin 1638	List of state leaders in 1638
Udhëheqës të shteteve në vitin 1652	List of state leaders in 1652
Blount County (Tennessee)	Blount County, Tennessee
Udhëheqës të shteteve në vitin 1635	List of state leaders in 1635
Udhëheqës të shteteve në vitin 1653	List of state leaders in 1653
Udhëheqës të shteteve në vitin 1625	List of state leaders in 1625
Udhëheqës të shteteve në vitin 1658	List of state leaders in 1658
Udhëheqës të shteteve në vitin 1626	List of state leaders in 1626
Udhëheqës të shteteve në vitin 1644	List of state leaders in 1644
Udhëheqës të shteteve në vitin 1642	List of state leaders in 1642
Udhëheqës të shteteve në vitin 1654	List of state leaders in 1654
Udhëheqës të shteteve në vitin 1643	List of state leaders in 1643
Udhëheqës të shteteve në vitin 1649	List of state leaders in 1649
Udhëheqës të shteteve në vitin 1627	List of state leaders in 1627
Menaldumadeel	Menameradiel
FOSDEM	FOSDEM
Stema e Gjibraltari	Coat of arms of Gibraltar
Kantoni Rennes-Nord	Canton of Rennes-Nord
Kampionati Evropian i Futbollit 2008 Grupi B	UEFA Euro 2008 Group B
Hajigabul (rajon)	Hajigabul District
Masally (rajon)	Masally District
Ujar (rajon)	Ujar District
Khizi (rajon)	Khizi District
Dita Botërore e Shëndetit	World Health Day
Goychay (rajon)	Goychay District
Tartar (rajon)	Tartar District
HD ready	HD ready
Mourad Meghni	Mourad Meghni
Udhëheqës të shteteve në vitin 1620	List of state leaders in 1620
Udhëheqës të shteteve në vitin 1618	List of state leaders in 1618
Texas County (Missouri)	Texas County, Missouri
Udhëheqës të shteteve në vitin 1621	List of state leaders in 1621
Udhëheqës të shteteve në vitin 1622	List of state leaders in 1622
Udhëheqës të shteteve në vitin 1619	List of state leaders in 1619
Udhëheqës të shteteve në vitin 1623	List of state leaders in 1623
Udhëheqës të shteteve në vitin 1624	List of state leaders in 1624
Udhëheqës të shteteve në vitin 1615	List of state leaders in 1615
Angelin Preljocaj	Angelin Preljocaj
Udhëheqës të shteteve në vitin 1614	List of state leaders in 1614
Udhëheqës të shteteve në vitin 1616	List of state leaders in 1616
Udhëheqës të shteteve në vitin 1611	List of state leaders in 1611
Udhëheqës të shteteve në vitin 1613	List of state leaders in 1613
Udhëheqës të shteteve në vitin 1612	List of state leaders in 1612
Dragon Ball Z	Dragon Ball Z
Mushkonja Tigër	Aedes albopictus
Mekanika e Hamiltonit	Hamiltonian mechanics
Udhëheqës të shteteve në vitin 1609	List of state leaders in 1609
Udhëheqës të shteteve në vitin 1607	List of state leaders in 1607
Udhëheqës të shteteve në vitin 1606	List of state leaders in 1606
Udhëheqës të shteteve në vitin 1605	List of state leaders in 1605
Udhëheqës të shteteve në vitin 1604	List of state leaders in 1604
Udhëheqës të shteteve në vitin 1602	List of state leaders in 1602
Glascock County	Glascock County, Georgia
Schoonhoven	Schoonhoven
Modeli waterfall	Waterfall model
Amsterdam-Centrum	Amsterdam-Centrum
Coritiba Foot Ball Club	Coritiba Foot Ball Club
Kantoni Château-Landon	Canton of Château-Landon
Kifoza	Kyphosis
Kantoni Châteaubourg	Canton of Châteaubourg
Qarqe në Massachusetts	List of counties in Massachusetts
Rajoni Verior i Brazilit	North Region, Brazil
Amsterdam Nieuw-West	Amsterdam Nieuw-West
Aeroporti Tan Son Nhat	Tan Son Nhat International Airport
Amsterdam-Noord	Amsterdam-Noord
Amsterdam-Oost	Amsterdam-Oost
Amsterdam-West	Amsterdam-West
Amsterdam-Zuid	Amsterdam-Zuid
Pana (Gatime)	Kaymak
Amsterdam-Zuidoost	Amsterdam-Zuidoost
Dio	Dio (band)
Ace of Spades	Ace of Spades (album)
Amy Adams	Amy Adams
DP-27	Degtyaryov machine gun
SKS	SKS
Logan (Utah)	Logan, Utah
Any Given Sunday	Any Given Sunday
Sheriati	Sharia
Giresuni (Provincë)	Giresun Province
Jardi	Yard
Vertebra	Vertebral column
Price (Utah)	Price, Utah
Karikatura	Caricature
Luis Nani	Nani
Depeche Mode	Depeche Mode
Brigham City	Brigham City, Utah
Autori	Author
Mazurek Dąbrowskiego	Poland Is Not Yet Lost
Beaver (Utah)	Beaver, Utah
Gladiatori	Gladiator
Farmington (Utah)	Farmington, Utah
Paris Saint-Germain F.C.	Paris Saint-Germain F.C.
Paolo Maldini	Paolo Maldini
Robinson Kruzo	Robinson Crusoe
Jallova (Provincë)	Yalova Province
GIS	Geographic information system
Petr Čech	Petr Čech
Kanali Ndërkombëtar Sllav	Slavonic Channel International
Sting	Sting (musician)
Dita e Novruzit	Nowruz
Dukuria	Phenomenon
Wikimania	Wikimania
Boris Tadiç	Boris Tadić
Sergio Ramos	Sergio Ramos
Ellen DeGeneres	Ellen DeGeneres
Paradoksi	Paradox
Loreen	Loreen (singer)
Gwen Stefani	Gwen Stefani
Steve Wozniak	Steve Wozniak
Zhanri	Genre
Ramones	Ramones
The Chronicles of Narnia	The Chronicles of Narnia
Rio Ferdinand	Rio Ferdinand
Artisti	Artist
Aliud	Aliud
Rivaldo	Rivaldo
Alan Shearer	Alan Shearer
Kde domov můj	Kde domov můj?
Mozilla Thunderbird	Mozilla Thunderbird
Marco van Basten	Marco van Basten
Synitët	Sunni Islam
Ali Abdullah Saleh	Ali Abdullah Saleh
Parkur	Parkour
Yakub Kolas	Yakub Kolas
Universiteti Anadollu	Anadolu University
Hard Candy	Hard Candy (Madonna album)
Copa del Rey	Copa del Rey
Nickelback	Nickelback
Shrek	Shrek
Gonzalo Higuaín	Gonzalo Higuaín
Hockley County (Texas)	Hockley County, Texas
Kombëtarja turke e futbollit	Turkey national football team
Cotton County	Cotton County, Oklahoma
Attala County	Attala County, Mississippi
Kombëtarja çeke e futbollit	Czech Republic national football team
Holmestrand	Holmestrand
Eigersund	Eigersund
Porsanger	Porsanger
Motley County (Texas)	Motley County, Texas
Budizmi tibetian	Tibetan Buddhism
Nueces County (Texas)	Nueces County, Texas
Jones County (Texas)	Jones County, Texas
Smøla	Smøla
Karmøy	Karmøy
Råde	Råde
Rollag	Rollag
Nike, Inc.	Nike, Inc.
Wharton County (Texas)	Wharton County, Texas
Adaptimi	Adaptation
Williams County (Ohio)	Williams County, Ohio
Bonner County	Bonner County, Idaho
Midland County (Texas)	Midland County, Texas
Will County	Will County, Illinois
Cassia County	Cassia County, Idaho
Ligji i ruajtjes së masës	Conservation of mass
Lewis County (Washington)	Lewis County, Washington
Stevens County (Washington)	Stevens County, Washington
Okanogan County	Okanogan County, Washington
PayPal	PayPal
Azərbaycan Marşı	Azərbaycan marşı
Rakkestad	Rakkestad
Uinta County	Uinta County, Wyoming
Eidfjord	Eidfjord
Komuniteti Pfingst	Pentecostalism
Laramie County	Laramie County, Wyoming
Dordoleci i borës	Snowman
Pacific County	Pacific County, Washington
Modum	Modum
Austevoll	Austevoll
Wahkiakum County	Wahkiakum County, Washington
Mr. Bean	Mr. Bean
UEFA Super Kupa	UEFA Super Cup
Hadsel	Hadsel
Nesset	Nesset
Bamble	Bamble
Hol	Hol
Folldal	Folldal
Kvinnherad	Kvinnherad
Nord-Aurdal	Nord-Aurdal
Ullensvang	Ullensvang
Austrheim	Austrheim
Holtålen	Holtålen
Røyrvik	Røyrvik
Søndre Land	Søndre Land
Sørfold	Sørfold
Jølster	Jølster
Klæbu	Klæbu
Averøy	Averøy
Baraona	Baraona
Skjåk	Skjåk
Frøya	Frøya, Sør-Trøndelag
Edgar County	Edgar County, Illinois
Fræna	Fræna
Eau Claire County	Eau Claire County, Wisconsin
Muhammed Ikballi	Muhammad Iqbal
Fremont County (Wyoming)	Fremont County, Wyoming
San Juan County (Washington)	San Juan County, Washington
Lincoln County (Washington)	Lincoln County, Washington
Whitman County	Whitman County, Washington
Converse County	Converse County, Wyoming
Kitsap County	Kitsap County, Washington
Himno nacional de Chile	National Anthem of Chile
Fikh-u	Fiqh
Webb County (Texas)	Webb County, Texas
Granvin	Granvin
Vrasësi serik	Serial killer
Meldal	Meldal
Sweetwater County	Sweetwater County, Wyoming
Gildeskål	Gildeskål
Fedje	Fedje
Qarqet federale të Rusisë	Federal districts of Russia
Nord-Odal	Nord-Odal
Sevier County (Utah)	Sevier County, Utah
Saline County (Illinois)	Saline County, Illinois
Bennett County	Bennett County, South Dakota
Bon Homme County	Bon Homme County, South Dakota
Cass County (Nebraska)	Cass County, Nebraska
Bjugn	Bjugn
Cobb County	Cobb County, Georgia
Lødingen	Lødingen
Osen	Osen
Lake County (Illinois)	Lake County, Illinois
Johnson County (Wyoming)	Johnson County, Wyoming
Vermilion County (Illinois)	Vermilion County, Illinois
Boyd County (Nebraska)	Boyd County, Nebraska
Box Butte County	Box Butte County, Nebraska
Cedar County (Missouri)	Cedar County, Missouri
Guadalupe County (New Mexico)	Guadalupe County, New Mexico
Palm Beach County	Palm Beach County, Florida
Los Alamos County	Los Alamos County, New Mexico
Bates County	Bates County, Missouri
James Hetfield	James Hetfield
Atchison County (Missouri)	Atchison County, Missouri
Forsand	Forsand
Keane	Keane (band)
Selje	Selje
Dundy County	Dundy County, Nebraska
Benton County (Oregon)	Benton County, Oregon
Lincoln County (Nevada)	Lincoln County, Nevada
Washoe County	Washoe County, Nevada
Pershing County	Pershing County, Nevada
Progressive metal	Progressive metal
Yamhill County	Yamhill County, Oregon
Esmeralda County	Esmeralda County, Nevada
Crook County (Oregon)	Crook County, Oregon
Hood River County	Hood River County, Oregon
Harney County	Harney County, Oregon
Clatsop County	Clatsop County, Oregon
Grant County (Oregon)	Grant County, Oregon
Eureka County	Eureka County, Nevada
Fábio Coentrão	Fábio Coentrão
Columbia County (Oregon)	Columbia County, Oregon
Klamath County	Klamath County, Oregon
Josephine County	Josephine County, Oregon
Douglas County (Oregon)	Douglas County, Oregon
Douglas County (Nevada)	Douglas County, Nevada
Elko County	Elko County, Nevada
Clackamas County	Clackamas County, Oregon
Marion County (Oregon)	Marion County, Oregon
Curry County (Oregon)	Curry County, Oregon
Nye County	Nye County, Nevada
Deschutes County	Deschutes County, Oregon
Coos County (Oregon)	Coos County, Oregon
Storey County	Storey County, Nevada
Chase County (Nebraska)	Chase County, Nebraska
Spider-Man (film)	Spider-Man (2002 film)
Buffalo County (South Dakota)	Buffalo County, South Dakota
Cooper County	Cooper County, Missouri
Butler County (Missouri)	Butler County, Missouri
Crawford County (Missouri)	Crawford County, Missouri
Harding County (New Mexico)	Harding County, New Mexico
Cuming County	Cuming County, Nebraska
Clay County (Missouri)	Clay County, Missouri
Clinton County (Missouri)	Clinton County, Missouri
Catron County	Catron County, New Mexico
Buffalo County (Nebraska)	Buffalo County, Nebraska
Cole County	Cole County, Missouri
Aliteracioni	Alliteration
Curry County (New Mexico)	Curry County, New Mexico
Barton County (Missouri)	Barton County, Missouri
Caldwell County (Missouri)	Caldwell County, Missouri
Banner County	Banner County, Nebraska
Silver Bow County	Silver Bow County, Montana
Parmer County (Texas)	Parmer County, Texas
Jared Leto	Jared Leto
Lincoln County (Wyoming)	Lincoln County, Wyoming
Lancaster County (Nebraska)	Lancaster County, Nebraska
Jeff Davis County (Texas)	Jeff Davis County, Texas
Washington County (Oregon)	Washington County, Oregon
Hutchinson County (Texas)	Hutchinson County, Texas
Tooele County	Tooele County, Utah
Martin County (Texas)	Martin County, Texas
Salt Lake County	Salt Lake County, Utah
Uintah County	Uintah County, Utah
Summit County (Utah)	Summit County, Utah
Palo Pinto County (Texas)	Palo Pinto County, Texas
Red River County (Texas)	Red River County, Texas
Montague County (Texas)	Montague County, Texas
Sanpete County	Sanpete County, Utah
Lincoln County (Missouri)	Lincoln County, Missouri
San Saba County (Texas)	San Saba County, Texas
SETI	Search for extraterrestrial intelligence
Comanche County (Oklahoma)	Comanche County, Oklahoma
Creek County	Creek County, Oklahoma
Grady County (Oklahoma)	Grady County, Oklahoma
Cleveland County (Oklahoma)	Cleveland County, Oklahoma
Howell County	Howell County, Missouri
Oregon County	Oregon County, Missouri
Garvin County	Garvin County, Oklahoma
Boone County (Missouri)	Boone County, Missouri
Bollinger County	Bollinger County, Missouri
Medinaceli	Medinaceli
Buchanan County (Missouri)	Buchanan County, Missouri
Lista e integraleve të funksioneve hiperbolike	List of integrals of hyperbolic functions
Aurora County	Aurora County, South Dakota
Lista e integraleve të funksioneve hiperbolike inverse	List of integrals of inverse hyperbolic functions
Beaufort County (North Carolina)	Beaufort County, North Carolina
Washington County (Mississippi)	Washington County, Mississippi
Tippah County	Tippah County, Mississippi
Sunflower County	Sunflower County, Mississippi
Cherokee County (North Carolina)	Cherokee County, North Carolina
Tunica County	Tunica County, Mississippi
Morgan County (Missouri)	Morgan County, Missouri
Smith County (Mississippi)	Smith County, Mississippi
Gilliam County	Gilliam County, Oregon
Garfield County (Oklahoma)	Garfield County, Oklahoma
Dallas County (Missouri)	Dallas County, Missouri
El Clásico	El Clásico
Cape Girardeau County	Cape Girardeau County, Missouri
Colfax County (Nebraska)	Colfax County, Nebraska
Andrew County	Andrew County, Missouri
Delaware County (Oklahoma)	Delaware County, Oklahoma
DeKalb County (Missouri)	DeKalb County, Missouri
Dade County (Missouri)	Dade County, Missouri
Camden County (Missouri)	Camden County, Missouri
Cheyenne County (Nebraska)	Cheyenne County, Nebraska
Audrain County	Audrain County, Missouri
Luc Besson	Luc Besson
Beadle County	Beadle County, South Dakota
Carter County (Missouri)	Carter County, Missouri
Douglas County (Missouri)	Douglas County, Missouri
Placebo (bend)	Placebo (band)
Veriu dhe Jugu	Kuzey Güney
Biznesi elektronik	E-commerce
Erasure	Erasure
Clarence Seedorf	Clarence Seedorf
Taos County	Taos County, New Mexico
Harper County (Oklahoma)	Harper County, Oklahoma
Kiowa County (Oklahoma)	Kiowa County, Oklahoma
Ellis County (Oklahoma)	Ellis County, Oklahoma
Texas County (Oklahoma)	Texas County, Oklahoma
Union County (New Mexico)	Union County, New Mexico
Jefferson County (Oklahoma)	Jefferson County, Oklahoma
Armatura	Armour
Jackson County (Oklahoma)	Jackson County, Oklahoma
Pike County (Mississippi)	Pike County, Mississippi
Oklahoma County	Oklahoma County, Oklahoma
Atoka County	Atoka County, Oklahoma
Cimarron County	Cimarron County, Oklahoma
Beaver County (Oklahoma)	Beaver County, Oklahoma
Arthur County	Arthur County, Nebraska
Chariton County	Chariton County, Missouri
Mayhem	Mayhem (band)
Rumunët	Romanians
Lassana Diarra	Lassana Diarra
Cass County (Missouri)	Cass County, Missouri
Daviess County (Missouri)	Daviess County, Missouri
Callaway County	Callaway County, Missouri
Dawes County	Dawes County, Nebraska
Christian County (Missouri)	Christian County, Missouri
Dent County	Dent County, Missouri
Barry County (Missouri)	Barry County, Missouri
Brown County (Nebraska)	Brown County, Nebraska
Eddy County (New Mexico)	Eddy County, New Mexico
Scott County (Mississippi)	Scott County, Mississippi
Stord	Stord
Shtetet e Brazilit	States of Brazil
Spokane County	Spokane County, Washington
Wayne County (Nebraska)	Wayne County, Nebraska
Sauda	Sauda
Pend Oreille County	Pend Oreille County, Washington
Walla Walla County	Walla Walla County, Washington
Winneshiek County	Winneshiek County, Iowa
Story County	Story County, Iowa
Todd County (Minnesota)	Todd County, Minnesota
Jackson County (Mississippi)	Jackson County, Mississippi
Lafayette County (Mississippi)	Lafayette County, Mississippi
Lauderdale County (Mississippi)	Lauderdale County, Mississippi
Pearl River County	Pearl River County, Mississippi
Greene County (Mississippi)	Greene County, Mississippi
Washington County (Minnesota)	Washington County, Minnesota
Wabasha County	Wabasha County, Minnesota
Copiah County	Copiah County, Mississippi
Holmes County (Mississippi)	Holmes County, Mississippi
Redwood County	Redwood County, Minnesota
Harrison County (Mississippi)	Harrison County, Mississippi
Hancock County (Mississippi)	Hancock County, Mississippi
George County	George County, Mississippi
Hancock County (Iowa)	Hancock County, Iowa
Marion County (Iowa)	Marion County, Iowa
Humboldt County (Iowa)	Humboldt County, Iowa
Wayne County (Iowa)	Wayne County, Iowa
Worth County (Iowa)	Worth County, Iowa
Wapello County	Wapello County, Iowa
Poweshiek County	Poweshiek County, Iowa
Scott County (Iowa)	Scott County, Iowa
Monona County	Monona County, Iowa
Hardin County (Iowa)	Hardin County, Iowa
John Bonham	John Bonham
Shelby County (Iowa)	Shelby County, Iowa
Radio Evropa e Lirë	Radio Free Europe/Radio Liberty
Mahoning County	Mahoning County, Ohio
Charles Manson	Charles Manson
Pine County	Pine County, Minnesota
Enigma (projekt muzikor)	Enigma (musical project)
Belmont County	Belmont County, Ohio
Delaware County (Ohio)	Delaware County, Ohio
Madison County (Ohio)	Madison County, Ohio
Ross County	Ross County, Ohio
Coshocton County	Coshocton County, Ohio
Summit County (Ohio)	Summit County, Ohio
Fulton County (Ohio)	Fulton County, Ohio
Sandusky County	Sandusky County, Ohio
Mercer County (Ohio)	Mercer County, Ohio
Seneca County (Ohio)	Seneca County, Ohio
Rani Mukerji	Rani Mukerji
Clark County (Ohio)	Clark County, Ohio
Butler County (Ohio)	Butler County, Ohio
Wood County (Ohio)	Wood County, Ohio
Allen County (Ohio)	Allen County, Ohio
Clermont County	Clermont County, Ohio
Athens County	Athens County, Ohio
Darke County	Darke County, Ohio
Ottawa County (Ohio)	Ottawa County, Ohio
Montgomery County (Ohio)	Montgomery County, Ohio
Hå	Hå
Lawrence County (Ohio)	Lawrence County, Ohio
McPherson County (Nebraska)	McPherson County, Nebraska
Franklin County (Nebraska)	Franklin County, Nebraska
Pet Shop Boys	Pet Shop Boys
Van Wert County	Van Wert County, Ohio
Phelps County (Missouri)	Phelps County, Missouri
Niobrara County	Niobrara County, Wyoming
Scioto County	Scioto County, Ohio
Holmes County (Ohio)	Holmes County, Ohio
Olmsted County	Olmsted County, Minnesota
Coffee County (Alabama)	Coffee County, Alabama
Pepe	Pepe (footballer, born 1983)
Plymouth County (Iowa)	Plymouth County, Iowa
Mitchell County (Iowa)	Mitchell County, Iowa
Mills County (Iowa)	Mills County, Iowa
Kurjuni	Corleone
Webster County (Iowa)	Webster County, Iowa
Harrison County (Iowa)	Harrison County, Iowa
Jasper County (Iowa)	Jasper County, Iowa
Linn County (Iowa)	Linn County, Iowa
Alkali	Alkali
Johnson County (Iowa)	Johnson County, Iowa
Ringgold County	Ringgold County, Iowa
Toponimia	Toponymy
Tarkan	Tarkan (singer)
Jackson County (Iowa)	Jackson County, Iowa
Lee County (Iowa)	Lee County, Iowa
Lyon County (Iowa)	Lyon County, Iowa
Osceola County (Iowa)	Osceola County, Iowa
Palo Alto County	Palo Alto County, Iowa
Lucas County (Iowa)	Lucas County, Iowa
Polk County (Iowa)	Polk County, Iowa
Marilyn Manson (bend)	Marilyn Manson (band)
Lincoln County (Mississippi)	Lincoln County, Mississippi
James Marsden	James Marsden
Matagorda County (Texas)	Matagorda County, Texas
Hood County (Texas)	Hood County, Texas
Ochiltree County (Texas)	Ochiltree County, Texas
